"","Voyage","Deployment","Acc","Taxa","CAAB","weight_g","Count","sub","comment","Storage_temp","Preservative","Container name","ACat","Taxa_Groups","Message ID","Latitude","Longitude","Site","Net_Name","Depth_Stratum","daylight","date_start","lat_decdeg_start","DateR_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","Site_stop","date_stop","DateR_stop","towtime","Speed_mpm","distance_m","VolumeFiltered_m3"
"54","in2020_v08",31,9,"Krefftichthys anderssoni",37122754,8,3,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"55","in2020_v08",34,23,"Krefftichthys anderssoni",37122754,16,6,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"56","in2020_v08",35,3,"Krefftichthys anderssoni",37122754,28,11,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"57","in2020_v08",35,60,"Krefftichthys anderssoni",37122754,NA,NA,"subsample","for","Ambient","discarded onboard",NA,"Fish_GB","Fish_GB",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"58","in2020_v08",36,19,"Krefftichthys anderssoni",37122754,6,8,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"59","in2020_v08",37,1,"Krefftichthys anderssoni",37122754,5,2,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"60","in2020_v08",40,24,"Krefftichthys anderssoni",37122754,27,21,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",699,"58  00.65 S","141  17.25 E","58S","RMT16","Meso","Night",2021-01-02 14:15:00,-57.9891666666667,"2/01/2021 14:15",-140.7125,-57.9815,-140.734333333333,"58S",2021-01-02 14:55:00,"2/01/2021 14:55",40,30.867284,1234.69136,19755.06176
"61","in2020_v08",41,2,"Krefftichthys anderssoni",37122754,8,3,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"62","in2020_v08",42,1,"Krefftichthys anderssoni",37122754,25,5,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"63","in2020_v08",45,1,"Krefftichthys anderssoni",37122754,11,4,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",731,"57  58.4 S","141  28.94 E","58S","RMT16","Meso","Day",2021-01-06 08:53:00,-56.0266666666667,"6/01/2021 8:53",-140.517666666667,-56.0288333333333,-140.550833333333,"58S",2021-01-06 09:33:00,"6/01/2021 9:33",40,30.867284,1234.69136,19755.06176
"64","in2020_v08",46,2,"Krefftichthys anderssoni",37122754,28,11,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"65","in2020_v08",48,7,"Krefftichthys anderssoni",37122754,4,1,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",747,"57  55.77 S","141  33.69 E","58S","RMT16",NA,NA,2021-01-07 09:56:00,-56.0705,"7/01/2021 9:56",-140.4385,-56.0686666666667,-140.453666666667,"58S",2021-01-07 10:24:00,"7/01/2021 10:24",28,30.867284,864.283952,13828.543232
"66","in2020_v08",48,7,"Krefftichthys anderssoni",37122754,4,1,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",757,"57  55.79 S","141  33.46 E","58S","RMT16","targeted_60m","Day",2021-01-07 10:04:00,-56.0701666666667,"7/01/2021 10:04",-140.442333333333,-56.0686666666667,-140.453666666667,"58S",2021-01-07 10:24:00,"7/01/2021 10:24",20,30.867284,617.34568,9877.53088
"67","in2020_v08",49,4,"Krefftichthys anderssoni",37122754,1,1,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
"68","in2020_v08",52,17,"Krefftichthys anderssoni",37122754,1,1,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
"69","in2020_v08",53,3,"Krefftichthys anderssoni",37122754,1,1,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",818,"57  52.36 S","141  36.4 E","58S","RMT16","Meso","Night",2021-01-09 14:23:00,-56.1273333333333,"9/01/2021 14:23",-140.393333333333,-56.1291666666667,-140.4115,"58S",2021-01-09 15:03:00,"9/01/2021 15:03",40,30.867284,1234.69136,19755.06176
"70","in2020_v08",35,6,"Gymnoscopelus opisthopterus",37122753,1,2,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"71","in2020_v08",27,25,"Gymnoscopelus braueri",37122751,10,9,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"72","in2020_v08",29,14,"Gymnoscopelus braueri",37122751,0.5,2,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"73","in2020_v08",30,8,"Gymnoscopelus braueri",37122751,0.5,8,"<","1","-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"74","in2020_v08",25,21,"Electrona antarctica",37122750,2,5,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",466,"55  47.21 S","138  51.64 E","55S","RMT16","Meso","Night",2020-12-24 17:00:00,-54.2131666666667,"24/12/2020 17:00",-137.139333333333,-54.2136666666667,-137.138666666667,"55S",2020-12-24 17:40:00,"24/12/2020 17:40",40,30.867284,1234.69136,19755.06176
"75","in2020_v08",27,26,"Electrona antarctica",37122750,32,32,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"76","in2020_v08",28,15,"Electrona antarctica",37122750,95,33,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"77","in2020_v08",29,13,"Electrona antarctica",37122750,21,9,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"78","in2020_v08",32,18,"Electrona antarctica",37122750,0.5,1,"<","1","-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"79","in2020_v08",35,5,"Electrona antarctica",37122750,3,7,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"80","in2020_v08",36,23,"Electrona antarctica",37122750,19,10,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"81","in2020_v08",37,2,"Electrona antarctica",37122750,22,20,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"82","in2020_v08",41,10,"Electrona antarctica",37122750,121,33,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"83","in2020_v08",42,4,"Electrona antarctica",37122750,16,10,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"84","in2020_v08",45,2,"Electrona antarctica",37122750,10,1,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",731,"57  58.4 S","141  28.94 E","58S","RMT16","Meso","Day",2021-01-06 08:53:00,-56.0266666666667,"6/01/2021 8:53",-140.517666666667,-56.0288333333333,-140.550833333333,"58S",2021-01-06 09:33:00,"6/01/2021 9:33",40,30.867284,1234.69136,19755.06176
"85","in2020_v08",46,6,"Electrona antarctica",37122750,10,7,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"86","in2020_v08",47,1,"Electrona antarctica",37122750,20,9,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"87","in2020_v08",49,1,"Electrona antarctica",37122750,9,7,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
"88","in2020_v08",53,2,"Electrona antarctica",37122750,4,1,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",818,"57  52.36 S","141  36.4 E","58S","RMT16","Meso","Night",2021-01-09 14:23:00,-56.1273333333333,"9/01/2021 14:23",-140.393333333333,-56.1291666666667,-140.4115,"58S",2021-01-09 15:03:00,"9/01/2021 15:03",40,30.867284,1234.69136,19755.06176
"89","in2020_v08",1,6,"Bolinichthys sp.",37122522,0.5,1,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"90","in2020_v08",30,3,"Bolinichthys sp.",37122522,3,1,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"91","in2020_v08",25,22,"Protomyctophum sp.",37122521,2,4,"unidentified;","carslbergi","-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",466,"55  47.21 S","138  51.64 E","55S","RMT16","Meso","Night",2020-12-24 17:00:00,-54.2131666666667,"24/12/2020 17:00",-137.139333333333,-54.2136666666667,-137.138666666667,"55S",2020-12-24 17:40:00,"24/12/2020 17:40",40,30.867284,1234.69136,19755.06176
"92","in2020_v08",28,23,"Protomyctophum sp.",37122521,5,7,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"93","in2020_v08",29,61,"Protomyctophum sp.",37122521,1,3,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"94","in2020_v08",30,6,"Protomyctophum sp.",37122521,0.5,1,">","1","-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"95","in2020_v08",34,22,"Protomyctophum sp.",37122521,0.5,2,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"96","in2020_v08",36,18,"Protomyctophum sp.",37122521,4,12,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"97","in2020_v08",40,33,"Protomyctophum sp.",37122521,1,1,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",699,"58  00.65 S","141  17.25 E","58S","RMT16","Meso","Night",2021-01-02 14:15:00,-57.9891666666667,"2/01/2021 14:15",-140.7125,-57.9815,-140.734333333333,"58S",2021-01-02 14:55:00,"2/01/2021 14:55",40,30.867284,1234.69136,19755.06176
"98","in2020_v08",46,56,"Protomyctophum sp.",37122521,0.5,2,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"99","in2020_v08",49,3,"Protomyctophum sp.",37122521,7,5,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
"100","in2020_v08",11,24,"Lampanyctus sp.",37122503,1,1,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",254,"47  04.77 S","141  22.33 E","SOTS","RMT16","Epi","Night",2020-12-14 11:23:00,-46.9205,"14/12/2020 11:23",-140.627833333333,-46.9333333333333,-140.636166666667,"SOTS",2020-12-14 12:03:00,"14/12/2020 12:03",40,30.867284,1234.69136,19755.06176
"101","in2020_v08",28,13,"Lampanyctus sp.",37122503,35,5,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"102","in2020_v08",29,18,"Lampanyctus sp.",37122503,22,5,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"103","in2020_v08",36,20,"Lampanyctus sp.",37122503,25,2,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"104","in2020_v08",41,7,"Lampanyctus sp.",37122503,22,2,"Lampanyctus","sp.","-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"105","in2020_v08",41,29,"Lampanyctus sp.",37122503,1,1,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"106","in2020_v08",42,5,"Lampanyctus sp.",37122503,61,2,"35","g;","-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"107","in2020_v08",46,7,"Lampanyctus sp.",37122503,8,1,"Species","A","-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"108","in2020_v08",35,61,"Protomyctophum tenisoni",37122117,2,12,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"109","in2020_v08",22,32,"Hintonia candens",37122115,4,2,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"110","in2020_v08",14,39,"Gymnoscopelus fraseri",37122114,0.5,2,"<","1","-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"111","in2020_v08",37,3,"Gymnoscopelus bolini",37122113,18,8,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"112","in2020_v08",5,4,"Electrona carlsbergi",37122104,3,2,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",244,"47  06.59 S","141  23.18 E","SOTS","RMT16","Epi","Night",2020-12-10 16:55:00,-46.8901666666667,"10/12/2020 16:55",-140.613666666667,-46.8816666666667,-140.629833333333,"SOTS",2020-12-10 17:35:00,"10/12/2020 17:35",40,30.867284,1234.69136,19755.06176
"113","in2020_v08",7,29,"Electrona carlsbergi",37122104,1,5,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"114","in2020_v08",13,36,"Electrona carlsbergi",37122104,2,2,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",258,"47  05.41 S","141  21.78 E","SOTS","RMT16","Lmeso","Night",2020-12-15 11:46:00,-46.9098333333333,"15/12/2020 11:46",-140.637,-46.8858333333333,-140.659833333333,"SOTS",2020-12-15 13:46:00,"15/12/2020 13:46",120,30.867284,3704.07408,59265.18528
"115","in2020_v08",14,40,"Electrona carlsbergi",37122104,2,4,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"116","in2020_v08",22,39,"Symbolophorus boops",37122103,3,9,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"117","in2020_v08",35,7,"Lampanyctus macdonaldi",37122063,26,2,NA,NA,"-20 degC",NA,NA,"Fish_GB","Fish_GB",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"118","in2020_v08",18,8,"Diaphus hudsoni",37122061,7,3,NA,NA,"-20 degC",NA,"Plastic Bag","Fish_GB","Fish_GB",287,"47  05.03 S","141  20.77 E","SOTS","RMT16","Meso","Night",2020-12-19 14:28:00,-46.9161666666667,"19/12/2020 14:28",-140.653833333333,-46.9168333333333,-140.610666666667,"SOTS",2020-12-19 15:08:00,"19/12/2020 15:08",40,30.867284,1234.69136,19755.06176
